sistema;codigo;reservatorio;res_latitude;res_longitude;municipio;codigo_municipio_ibge;estado_nome;estado_sigla;rio;sub_bacia;bacia
sin;19153;CACHOEIRA CALDEIRAO;0,85277777800000;-51,2966600000000;FERREIRA GOMES;1600238;Amapá;AP;RIO ARAGUARI;ARAGUARI;ARAGUARI
sin;19154;COLIDER;-10,97555555555560;-55,7633333333333;NOVA CANAÃ DO NORTE;5106216;Mato Grosso;MT;RIO TELES PIRES;TELES PIRES;AMAZONAS
sin;19155;ITIQUIRA II;-17,08166666666670;-54,9025000000000;ITIQUIRA;5104609;Mato Grosso;MT;RIO ITIQUIRA;S. LOURENÇO;PARAGUAI
sin;19156;PIMENTAL;-3,43469700000000;-51,9143020000000;VITÓRIA DO XINGU;1508357;Pará;PA;RIO XINGÚ;XINGÚ;AMAZONAS
sin;19157;SAO DOMINGOS;-20,08361111111110;-53,1747222222222;ÁGUA CLARA;5000203;Mato Grosso do Sul;MS;RIO VERDE;PARANAÍBA;PARANÁ
sin;19158;SAO MANOEL;-9,18944444444444;-57,0527777777778;APIACÁS;5100805;Mato Grosso;MT;RIO TELES PIRES;TELES PIRES;AMAZONAS
sin;19160;TELES PIRES;-9,35100000000000;-56,7775000000000;PARANAITA;5106299;Mato Grosso;MT;RIO TELES PIRES;TELES PIRES;AMAZONAS
sin;19161;SANTONIO CM;-19,16554000000000;-42,7751530000000;BRAÚNAS;3108800;Minas Gerais;MG;RIO SANTO ANTÔNIO;STO.ANTÔNIO;DOCE
sin;19162;SINOP;-11,27917300000000;-55,4470020000000;Cláudia / Itaúbas;NA;Mato Grosso;MT;RIO TELES PIRES;TELES PIRES;AMAZONAS
sin;19163;BAIXO IGUAÇU;-25,50588500000000;-53,6737330000000;Capanema;4104501;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
cantareira;29001;JAGUARI-JACAREÍ;-22,92461389000000;-46,4270277800000;VARGEM;3556354;São Paulo;SP;RIO JAGUARI/RIO JACAREÍ;PIRACICABA;PIRACICABA
cantareira;29002;CACHOEIRA;-23,05105556000000;-46,3199944400000;PIRACAIA;3538600;São Paulo;SP;RIO DA CACHOEIRA;PIRACICABA;PIRACICABA
cantareira;29003;ATIBAINHA;-23,17574167000000;-46,3936388900000;"NAZARÉ PAULISTA";3532405;São Paulo;SP;RIO ATIBAINHA;PIRACICABA;PIRACICABA
cantareira;29004;PAIVA CASTRO;-23,32999444000000;-46,6795333300000;FRANCO DA ROCHA;3516408;São Paulo;SP;RIO JUQUERI;JUNDIAÍ;JUNDIAÍ
distrito_federal;40001;DESCOBERTO;-15,77841900000000;-48,2318580000000;BRASÍLIA;5300108;Distrito Federal;DF;RIO DESCOBERTO;NA;NA
distrito_federal;40002;SANTA MARIA;-15,66810700000000;-47,9539790000000;BRASÍLIA;5300108;Distrito Federal;DF;LAGO SANTA MARIA;NA;NA
distrito_federal;40003;LAGO PARANOÁ;-15,80009000000000;-47,7849480000000;BRASÍLIA;5300108;Distrito Federal;DF;LAGO PARANOÁ;NA;NA
paraopeba;50001;RIO MANSO;-20,14532000000000;-44,2564690000000;BRUMADINHO;3109006;Minas Gerais;MG;RIO MANSO;NA;NA
paraopeba;50002;VARGEM DAS FLORES;-19,91846700000000;-44,1696900000000;BETIM;3106705;Minas Gerais;MG;RIBEIRÃO BETIM;NA;NA
paraopeba;50003;SERRA AZUL;-19,97256400000000;-44,3436040000000;JUATUBA;3136652;Minas Gerais;MG;RIBEIRÃO SERRA AZUL;NA;NA
